,home_id,away_id,venue_id,event_timestamp_cst
1948,100,97,87,2023-08-27 12:35:00
1949,104,103,91,2023-08-27 12:35:00
1950,118,117,105,2023-08-27 12:37:00
1951,101,110,88,2023-08-27 12:40:00
1952,109,111,96,2023-08-27 12:40:00
1953,121,124,108,2023-08-27 12:40:00
1954,120,105,107,2023-08-27 01:10:00
1955,107,112,94,2023-08-27 01:10:00
1956,95,115,82,2023-08-27 01:10:00
1957,113,122,100,2023-08-27 03:05:00
1958,98,106,85,2023-08-27 03:10:00
1959,119,108,106,2023-08-27 03:10:00
1960,100,96,87,2023-08-28 05:40:00
1961,101,124,88,2023-08-28 05:40:00
1962,114,107,101,2023-08-28 06:05:00
1963,118,111,105,2023-08-28 06:07:00
1964,104,110,91,2023-08-28 06:10:00
1965,99,105,86,2023-08-28 06:10:00
1966,120,117,107,2023-08-28 06:40:00
1967,97,115,84,2023-08-28 06:45:00
1968,123,95,110,2023-08-29 07:05:00
1969,108,116,95,2023-08-29 07:10:00
1970,102,122,89,2023-08-29 07:40:00
1971,119,112,106,2023-08-29 08:40:00
1972,113,106,100,2023-08-29 08:45:00
1973,103,98,90,2023-08-29 09:10:00
1974,100,96,87,2023-08-29 05:40:00
1975,109,121,96,2023-08-29 05:40:00
1976,101,124,88,2023-08-29 05:40:00
1977,114,107,101,2023-08-29 06:05:00
1978,118,111,105,2023-08-29 06:07:00
1979,104,110,91,2023-08-29 06:10:00
1980,99,105,86,2023-08-29 06:10:00
1981,120,117,107,2023-08-29 06:40:00
1982,97,115,84,2023-08-29 06:45:00
1983,123,95,110,2023-08-30 07:05:00
1984,108,116,95,2023-08-30 07:10:00
1985,102,122,89,2023-08-30 07:40:00
1986,119,112,106,2023-08-30 08:40:00
1987,113,106,100,2023-08-30 08:45:00
1988,103,98,90,2023-08-30 09:10:00
1989,100,96,87,2023-08-30 12:05:00
1990,114,107,101,2023-08-30 12:05:00
1991,120,117,107,2023-08-30 12:10:00
1992,97,115,84,2023-08-30 01:15:00
1993,123,95,110,2023-08-30 01:20:00
1994,118,111,105,2023-08-30 02:07:00
1995,113,106,100,2023-08-30 02:45:00
1996,104,110,91,2023-08-30 03:10:00
1997,119,112,106,2023-08-30 03:10:00
1998,99,105,86,2023-08-30 05:40:00
1999,109,121,96,2023-08-30 05:40:00
2000,101,124,88,2023-08-30 05:40:00
2001,108,116,95,2023-08-31 07:10:00
2002,102,122,89,2023-08-31 07:40:00
2003,103,98,90,2023-08-31 09:10:00
2004,101,124,88,2023-08-31 12:10:00
2005,111,109,98,2023-08-31 06:05:00
2006,115,113,102,2023-09-01 08:40:00
2007,103,122,90,2023-09-01 09:10:00
2008,106,123,93,2023-09-01 12:10:00
2009,106,123,93,2023-09-01 05:40:00
2010,111,109,98,2023-09-01 06:05:00
2011,99,119,86,2023-09-01 06:10:00
2012,117,121,104,2023-09-01 06:10:00
2013,105,120,92,2023-09-02 07:05:00
2014,108,104,95,2023-09-02 07:10:00
2015,107,101,94,2023-09-02 07:10:00
2016,110,124,97,2023-09-02 07:10:00
2017,95,100,82,2023-09-02 07:10:00
2018,97,116,84,2023-09-02 07:15:00
2019,102,118,89,2023-09-02 07:40:00
2020,98,114,85,2023-09-02 08:40:00
2021,112,96,99,2023-09-02 08:40:00
2022,115,113,102,2023-09-02 08:40:00
2023,103,122,90,2023-09-02 09:10:00
2024,111,109,98,2023-09-02 03:05:00
2025,112,96,99,2023-09-02 03:07:00
2026,117,121,104,2023-09-02 05:10:00
2027,106,123,93,2023-09-02 05:40:00
2028,108,104,95,2023-09-02 06:10:00
2029,99,119,86,2023-09-02 06:10:00
2030,107,101,94,2023-09-02 06:10:00
2031,110,124,97,2023-09-02 06:10:00
2032,97,116,84,2023-09-02 06:15:00
2033,105,120,92,2023-09-02 06:15:00
2034,95,100,82,2023-09-02 06:15:00
2035,98,114,85,2023-09-03 07:10:00
2036,102,118,89,2023-09-03 07:10:00
2037,115,113,102,2023-09-03 07:40:00
2038,103,122,90,2023-09-03 08:10:00
2039,106,123,93,2023-09-03 11:10:00
2040,95,100,82,2023-09-03 12:05:00
2041,111,109,98,2023-09-03 12:35:00
2042,99,119,86,2023-09-03 12:40:00
2043,108,104,95,2023-09-03 01:10:00
2044,107,101,94,2023-09-03 01:10:00
2045,97,116,84,2023-09-03 01:15:00
2046,105,120,92,2023-09-03 01:35:00
2047,102,118,89,2023-09-03 02:10:00
2048,112,96,99,2023-09-03 03:07:00
2049,98,114,85,2023-09-03 03:10:00
2050,115,113,102,2023-09-03 03:10:00
2051,117,121,104,2023-09-03 03:10:00
2052,103,122,90,2023-09-03 03:10:00
2053,110,124,97,2023-09-03 06:10:00
2054,108,107,95,2023-09-04 01:10:00
2055,123,113,110,2023-09-04 01:20:00
2056,105,110,92,2023-09-04 03:05:00
2057,112,118,99,2023-09-04 03:07:00
2058,98,102,85,2023-09-04 03:10:00
2059,106,119,93,2023-09-04 03:10:00
2060,121,104,108,2023-09-04 03:10:00
2061,117,120,104,2023-09-04 05:10:00
2062,116,95,103,2023-09-04 05:35:00
2063,115,100,102,2023-09-04 05:40:00
2064,96,114,83,2023-09-05 08:38:00
2065,117,120,104,2023-09-05 05:10:00
2066,116,95,103,2023-09-05 05:35:00
2067,106,119,93,2023-09-05 05:40:00
2068,121,104,108,2023-09-05 05:40:00
2069,109,103,96,2023-09-05 05:40:00
2070,111,99,98,2023-09-05 06:05:00
2071,124,101,111,2023-09-05 06:05:00
2072,122,97,109,2023-09-05 06:20:00
2073,123,113,110,2023-09-05 06:40:00
2074,108,107,95,2023-09-05 06:40:00
2075,105,110,92,2023-09-06 07:05:00
2076,96,114,83,2023-09-06 08:38:00
2077,98,102,85,2023-09-06 08:40:00
2078,112,118,99,2023-09-06 08:40:00
2079,115,100,102,2023-09-06 08:40:00
2080,116,95,103,2023-09-06 11:35:00
2081,117,120,104,2023-09-06 12:10:00
2082,123,113,110,2023-09-06 01:20:00
2083,112,118,99,2023-09-06 02:37:00
2084,98,102,85,2023-09-06 02:40:00
2085,115,100,102,2023-09-06 03:10:00
2086,106,119,93,2023-09-06 05:40:00
2087,121,104,108,2023-09-06 05:40:00
2088,109,103,96,2023-09-06 05:40:00
2089,111,99,98,2023-09-06 06:05:00
2090,124,101,111,2023-09-06 06:05:00
2091,122,97,109,2023-09-06 06:20:00
2092,108,107,95,2023-09-06 06:40:00
2093,105,110,92,2023-09-07 07:05:00
2094,96,114,83,2023-09-07 08:38:00
2095,121,119,108,2023-09-07 05:40:00
2096,109,103,96,2023-09-07 05:40:00
2097,124,101,111,2023-09-07 06:05:00
2098,122,97,109,2023-09-07 06:20:00
2099,123,98,110,2023-09-07 06:40:00
2100,96,117,83,2023-09-08 08:38:00
2101,123,98,110,2023-09-08 01:20:00
2102,106,97,93,2023-09-08 05:40:00
2103,121,119,108,2023-09-08 05:40:00
2104,101,107,88,2023-09-08 05:40:00
2105,111,103,98,2023-09-08 06:05:00
2106,100,109,87,2023-09-08 06:05:00
2107,124,95,111,2023-09-08 06:05:00
2108,118,108,105,2023-09-08 06:07:00
2109,104,114,91,2023-09-08 06:10:00
2110,122,116,109,2023-09-08 06:20:00
2111,105,112,92,2023-09-09 07:05:00
2112,110,115,97,2023-09-09 07:10:00
2113,120,99,107,2023-09-09 07:10:00
2114,96,117,83,2023-09-09 08:38:00
2115,113,102,100,2023-09-09 09:15:00
2116,124,95,111,2023-09-09 01:05:00
2117,120,99,107,2023-09-09 01:10:00
2118,123,98,110,2023-09-09 01:20:00
2119,118,108,105,2023-09-09 02:07:00
2120,111,103,98,2023-09-09 03:05:00
2121,121,119,108,2023-09-09 03:05:00
2122,104,114,91,2023-09-09 03:10:00
2123,100,109,87,2023-09-09 05:05:00
2124,101,107,88,2023-09-09 05:10:00
2125,106,97,93,2023-09-09 05:40:00
2126,105,112,92,2023-09-09 06:05:00
2127,110,115,97,2023-09-09 06:10:00
2128,122,116,109,2023-09-09 06:20:00
2129,113,102,100,2023-09-10 08:05:00
2130,96,117,83,2023-09-10 08:07:00
2131,100,109,87,2023-09-10 12:05:00
2132,121,119,108,2023-09-10 12:10:00
2133,101,107,88,2023-09-10 12:10:00
2134,122,116,109,2023-09-10 12:35:00
2135,104,114,91,2023-09-10 12:35:00
2136,111,103,98,2023-09-10 12:35:00
2137,124,95,111,2023-09-10 12:35:00
2138,118,108,105,2023-09-10 12:37:00
2139,106,97,93,2023-09-10 12:40:00
2140,110,115,97,2023-09-10 01:10:00
2141,120,99,107,2023-09-10 01:10:00
2142,123,98,110,2023-09-10 01:20:00
2143,105,112,92,2023-09-10 01:35:00
2144,113,102,100,2023-09-10 03:05:00
2145,96,117,83,2023-09-10 03:07:00
2146,100,122,87,2023-09-11 12:05:00
2147,116,111,103,2023-09-11 05:35:00
2148,114,97,101,2023-09-11 05:35:00
2149,100,122,87,2023-09-11 05:40:00
2150,118,105,105,2023-09-11 06:07:00
2151,99,98,86,2023-09-11 06:10:00
2152,104,124,91,2023-09-11 06:10:00
2153,120,121,107,2023-09-11 06:40:00
2154,107,108,94,2023-09-11 06:40:00
2155,95,109,82,2023-09-11 06:40:00
2156,110,112,97,2023-09-12 07:10:00
2157,102,123,89,2023-09-12 07:40:00
2158,119,96,106,2023-09-12 08:40:00
2159,113,117,100,2023-09-12 08:45:00
2160,103,115,90,2023-09-12 09:10:00
2161,116,111,103,2023-09-12 05:35:00
2162,114,97,101,2023-09-12 05:35:00
2163,101,106,88,2023-09-12 05:40:00
2164,100,122,87,2023-09-12 05:40:00
2165,118,105,105,2023-09-12 06:07:00
2166,99,98,86,2023-09-12 06:10:00
2167,104,124,91,2023-09-12 06:10:00
2168,120,121,107,2023-09-12 06:40:00
2169,107,108,94,2023-09-12 06:40:00
2170,95,109,82,2023-09-12 06:40:00
2171,110,112,97,2023-09-13 07:10:00
2172,102,123,89,2023-09-13 07:40:00
2173,119,96,106,2023-09-13 08:40:00
2174,113,117,100,2023-09-13 08:45:00
2175,103,115,90,2023-09-13 09:10:00
2176,120,121,107,2023-09-13 12:10:00
2177,102,123,89,2023-09-13 02:10:00
2178,113,117,100,2023-09-13 02:45:00
2179,119,96,106,2023-09-13 03:10:00
2180,116,111,103,2023-09-13 05:35:00
2181,114,97,101,2023-09-13 05:35:00
2182,101,106,88,2023-09-13 05:40:00
2183,100,122,87,2023-09-13 05:40:00
2184,118,105,105,2023-09-13 06:07:00
2185,99,98,86,2023-09-13 06:10:00
2186,110,112,97,2023-09-13 06:10:00
2187,104,124,91,2023-09-13 06:10:00
2188,107,108,94,2023-09-13 06:40:00
2189,95,109,82,2023-09-13 06:40:00
2190,103,115,90,2023-09-14 09:10:00
2191,116,111,103,2023-09-14 11:35:00
2192,101,106,88,2023-09-14 12:10:00
2193,95,109,82,2023-09-14 01:10:00
2194,99,98,86,2023-09-14 03:10:00
2195,114,121,101,2023-09-14 05:35:00
2196,118,105,105,2023-09-14 06:07:00
2197,107,120,94,2023-09-14 06:10:00
2198,104,124,91,2023-09-14 06:15:00
2199,102,113,89,2023-09-15 07:40:00
2200,116,124,103,2023-09-15 05:35:00
2201,109,122,96,2023-09-15 05:40:00
2202,114,121,101,2023-09-15 06:05:00
2203,118,104,105,2023-09-15 06:07:00
2204,99,106,86,2023-09-15 06:10:00
2205,117,105,104,2023-09-15 06:10:00
2206,107,120,94,2023-09-15 06:40:00
2207,108,110,95,2023-09-16 07:10:00
2208,95,111,82,2023-09-16 07:10:00
2209,97,100,84,2023-09-16 07:15:00
2210,102,113,89,2023-09-16 07:40:00
2211,96,101,83,2023-09-16 08:38:00
2212,98,123,85,2023-09-16 08:40:00
2213,112,115,99,2023-09-16 08:40:00
2214,119,103,106,2023-09-16 09:10:00
2215,118,104,105,2023-09-16 02:07:00
2216,112,115,99,2023-09-16 03:07:00
2217,109,122,96,2023-09-16 03:10:00
2218,117,105,104,2023-09-16 05:10:00
2219,116,124,103,2023-09-16 05:35:00
2220,114,121,101,2023-09-16 06:05:00
2221,108,110,95,2023-09-16 06:10:00
2222,99,106,86,2023-09-16 06:10:00
2223,107,120,94,2023-09-16 06:10:00
2224,95,111,82,2023-09-16 06:10:00
2225,97,100,84,2023-09-16 06:15:00
2226,98,123,85,2023-09-17 07:10:00
2227,102,113,89,2023-09-17 07:10:00
2228,96,101,83,2023-09-17 08:07:00
2229,119,103,106,2023-09-17 08:40:00
2230,114,121,101,2023-09-17 12:35:00
2231,116,124,103,2023-09-17 12:35:00
2232,118,104,105,2023-09-17 12:37:00
2233,99,106,86,2023-09-17 12:40:00
2234,117,105,104,2023-09-17 12:40:00
2235,109,122,96,2023-09-17 12:40:00
2236,108,110,95,2023-09-17 01:10:00
2237,107,120,94,2023-09-17 01:10:00
2238,95,111,82,2023-09-17 01:10:00
2239,97,100,84,2023-09-17 01:15:00
2240,102,113,89,2023-09-17 02:10:00
2241,96,101,83,2023-09-17 03:07:00
2242,112,115,99,2023-09-17 03:07:00
2243,98,123,85,2023-09-17 03:10:00
2244,119,103,106,2023-09-17 03:10:00
2245,108,117,95,2023-09-18 01:10:00
2246,106,120,93,2023-09-18 05:40:00
2247,109,99,96,2023-09-18 05:40:00
2248,111,107,98,2023-09-18 06:05:00
2249,122,100,109,2023-09-18 06:20:00
2250,97,95,84,2023-09-18 06:45:00
2251,105,104,92,2023-09-19 07:05:00
2252,110,114,97,2023-09-19 07:10:00
2253,115,102,102,2023-09-19 08:40:00
2254,112,119,99,2023-09-19 08:40:00
2255,103,101,90,2023-09-19 09:10:00
2256,121,96,108,2023-09-19 05:40:00
2257,106,120,93,2023-09-19 05:40:00
2258,109,99,96,2023-09-19 05:40:00
2259,111,107,98,2023-09-19 06:05:00
2260,124,118,111,2023-09-19 06:05:00
2261,122,100,109,2023-09-19 06:20:00
2262,108,117,95,2023-09-19 06:40:00
2263,123,116,110,2023-09-19 06:40:00
2264,97,95,84,2023-09-19 06:45:00
2265,105,104,92,2023-09-20 07:05:00
2266,110,114,97,2023-09-20 07:10:00
2267,115,102,102,2023-09-20 08:40:00
2268,112,119,99,2023-09-20 08:40:00
2269,98,113,85,2023-09-20 08:40:00
2270,103,101,90,2023-09-20 09:10:00
2271,122,100,109,2023-09-20 11:20:00
2272,106,120,93,2023-09-20 11:35:00
2273,111,107,98,2023-09-20 12:05:00
2274,105,104,92,2023-09-20 01:05:00
2275,110,114,97,2023-09-20 01:10:00
2276,108,117,95,2023-09-20 01:10:00
2277,112,119,99,2023-09-20 02:37:00
2278,98,113,85,2023-09-20 02:40:00
2279,115,102,102,2023-09-20 03:10:00
2280,121,96,108,2023-09-20 05:40:00
2281,109,99,96,2023-09-20 05:40:00
2282,124,118,111,2023-09-20 06:05:00
2283,123,116,110,2023-09-20 06:40:00
2284,97,95,84,2023-09-20 06:45:00
2285,103,101,90,2023-09-21 09:10:00
2286,121,96,108,2023-09-21 12:10:00
2287,97,95,84,2023-09-21 12:15:00
2288,100,99,87,2023-09-21 06:05:00
2289,111,122,98,2023-09-21 06:05:00
2290,124,118,111,2023-09-21 06:05:00
2291,117,114,104,2023-09-21 06:10:00
2292,123,116,110,2023-09-21 06:40:00
2293,112,101,99,2023-09-22 08:40:00
2294,103,113,90,2023-09-22 09:10:00
2295,123,102,110,2023-09-22 01:20:00
2296,106,116,93,2023-09-22 05:40:00
2297,121,118,108,2023-09-22 05:40:00
2298,109,95,96,2023-09-22 05:40:00
2299,100,99,87,2023-09-22 06:05:00
2300,111,122,98,2023-09-22 06:05:00
2301,124,98,111,2023-09-22 06:05:00
2302,117,114,104,2023-09-22 06:10:00
2303,104,107,91,2023-09-22 06:10:00
2304,105,119,92,2023-09-23 07:05:00
2305,110,108,97,2023-09-23 07:10:00
2306,120,96,107,2023-09-23 07:10:00
2307,112,101,99,2023-09-23 08:40:00
2308,115,97,102,2023-09-23 08:40:00
2309,103,113,90,2023-09-23 09:10:00
2310,111,122,98,2023-09-23 12:05:00
2311,124,98,111,2023-09-23 12:05:00
2312,120,96,107,2023-09-23 01:10:00
2313,123,102,110,2023-09-23 01:20:00
2314,100,99,87,2023-09-23 03:05:00
2315,112,101,99,2023-09-23 03:07:00
2316,121,118,108,2023-09-23 03:10:00
2317,104,107,91,2023-09-23 03:10:00
2318,109,95,96,2023-09-23 03:10:00
2319,117,114,104,2023-09-23 05:10:00
2320,106,116,93,2023-09-23 05:40:00
2321,105,119,92,2023-09-23 06:05:00
2322,110,108,97,2023-09-23 06:10:00
2323,115,97,102,2023-09-24 07:40:00
2324,103,113,90,2023-09-24 08:10:00
2325,100,99,87,2023-09-24 12:05:00
2326,121,118,108,2023-09-24 12:10:00
2327,111,122,98,2023-09-24 12:35:00
2328,104,107,91,2023-09-24 12:35:00
2329,124,98,111,2023-09-24 12:35:00
2330,117,114,104,2023-09-24 12:40:00
2331,106,116,93,2023-09-24 12:40:00
2332,109,95,96,2023-09-24 12:40:00
2333,110,108,97,2023-09-24 01:10:00
2334,120,96,107,2023-09-24 01:10:00
2335,123,102,110,2023-09-24 01:20:00
2336,105,119,92,2023-09-24 01:35:00
2337,112,101,99,2023-09-24 03:07:00
2338,103,113,90,2023-09-24 03:10:00
2339,115,97,102,2023-09-24 03:10:00
2340,107,98,94,2023-09-25 06:40:00
2341,96,105,83,2023-09-26 08:38:00
2342,119,110,106,2023-09-26 08:40:00
2343,113,115,100,2023-09-26 08:45:00
2344,102,103,89,2023-09-26 02:10:00
2345,117,106,104,2023-09-26 05:10:00
2346,114,111,101,2023-09-26 05:35:00
2347,101,108,88,2023-09-26 05:40:00
2348,100,116,87,2023-09-26 05:40:00
2349,118,124,105,2023-09-26 06:07:00
2350,104,121,91,2023-09-26 06:10:00
2351,99,109,86,2023-09-26 06:10:00
2352,122,123,109,2023-09-26 06:20:00
2353,120,112,107,2023-09-26 06:40:00
2354,107,98,94,2023-09-26 06:40:00
2355,95,97,82,2023-09-26 06:40:00
2356,102,103,89,2023-09-27 07:40:00
2357,96,105,83,2023-09-27 08:38:00
2358,119,110,106,2023-09-27 08:40:00
2359,113,115,100,2023-09-27 08:45:00
2360,107,98,94,2023-09-27 01:10:00
2361,117,106,104,2023-09-27 05:10:00
2362,104,121,91,2023-09-27 05:10:00
2363,114,111,101,2023-09-27 05:35:00
2364,101,108,88,2023-09-27 05:40:00
2365,100,116,87,2023-09-27 05:40:00
2366,118,124,105,2023-09-27 06:07:00
2367,99,109,86,2023-09-27 06:10:00
2368,122,123,109,2023-09-27 06:20:00
2369,120,112,107,2023-09-27 06:40:00
2370,95,97,82,2023-09-27 06:40:00
2371,102,103,89,2023-09-28 07:40:00
2372,96,105,83,2023-09-28 08:38:00
2373,119,110,106,2023-09-28 08:40:00
2374,113,115,100,2023-09-28 08:45:00
2375,101,108,88,2023-09-28 12:10:00
2376,120,112,107,2023-09-28 12:10:00
2377,100,116,87,2023-09-28 05:05:00
2378,114,104,101,2023-09-28 05:35:00
2379,118,124,105,2023-09-28 06:07:00
2380,99,109,86,2023-09-28 06:10:00
2381,122,123,109,2023-09-28 06:20:00
2382,95,97,82,2023-09-28 06:40:00
2383,102,103,89,2023-09-29 07:40:00
2384,119,105,106,2023-09-29 08:40:00
2385,116,109,103,2023-09-29 05:35:00
2386,101,117,88,2023-09-29 05:40:00
2387,114,104,101,2023-09-29 06:05:00
2388,118,121,105,2023-09-29 06:07:00
2389,99,100,86,2023-09-29 06:10:00
2390,122,111,109,2023-09-29 06:20:00
2391,107,115,94,2023-09-29 06:40:00
2392,102,120,89,2023-09-30 07:10:00
2393,108,124,95,2023-09-30 07:10:00
2394,95,123,82,2023-09-30 07:10:00
2395,97,106,84,2023-09-30 07:15:00
2396,96,112,83,2023-09-30 08:38:00
2397,98,110,85,2023-09-30 08:40:00
2398,119,105,106,2023-09-30 09:10:00
2399,113,103,100,2023-09-30 09:15:00
2400,101,117,88,2023-09-30 12:10:00
2401,118,121,105,2023-09-30 02:07:00
2402,116,109,103,2023-09-30 05:35:00
2403,114,104,101,2023-09-30 06:05:00
2404,99,100,86,2023-09-30 06:10:00
2405,107,115,94,2023-09-30 06:10:00
2406,108,124,95,2023-09-30 06:10:00
2407,95,123,82,2023-09-30 06:10:00
2408,97,106,84,2023-09-30 06:15:00
2409,122,111,109,2023-09-30 06:20:00
2410,98,110,85,2023-10-01 07:10:00
2411,102,120,89,2023-10-01 07:10:00
2412,113,103,100,2023-10-01 08:05:00
2413,96,112,83,2023-10-01 08:07:00
2414,119,105,106,2023-10-01 08:40:00
2415,122,111,109,2023-10-01 02:05:00
2416,114,104,101,2023-10-01 02:05:00
2417,113,103,100,2023-10-01 02:05:00
2418,116,109,103,2023-10-01 02:05:00
2419,96,112,83,2023-10-01 02:07:00
2420,118,121,105,2023-10-01 02:07:00
2421,101,117,88,2023-10-01 02:10:00
2422,98,110,85,2023-10-01 02:10:00
2423,119,105,106,2023-10-01 02:10:00
2424,102,120,89,2023-10-01 02:10:00
2425,99,100,86,2023-10-01 02:10:00
2426,107,115,94,2023-10-01 02:10:00
2427,108,124,95,2023-10-01 02:10:00
2428,95,123,82,2023-10-01 02:10:00
2429,97,106,84,2023-10-01 02:15:00
2430,38,52,37,2023-08-03 06:00:00
2431,40,54,39,2023-08-10 06:00:00
2432,48,62,47,2023-08-10 06:00:00
2433,55,44,53,2023-08-11 06:00:00
2434,38,37,37,2023-08-11 06:00:00
2435,60,36,57,2023-08-11 06:00:00
2436,39,51,38,2023-08-11 06:00:00
2437,41,50,40,2023-08-11 06:00:00
2438,56,42,54,2023-08-11 06:00:00
2439,57,58,55,2023-08-12 06:00:00
2440,49,46,48,2023-08-12 06:00:00
2441,33,61,32,2023-08-12 06:00:00
2442,59,53,56,2023-08-12 06:00:00
2443,34,52,33,2023-08-12 06:00:00
2444,43,47,42,2023-08-12 06:00:00
2445,35,32,34,2023-08-13 06:00:00
2446,31,45,30,2023-08-13 06:00:00
2447,46,38,45,2023-08-17 06:00:00
2448,50,55,49,2023-08-18 06:00:00
2449,51,34,50,2023-08-18 06:00:00
2450,54,41,52,2023-08-19 06:00:00
2451,45,36,44,2023-08-19 06:00:00
2452,48,33,47,2023-08-19 06:00:00
2453,57,31,55,2023-08-19 06:00:00
2454,42,43,41,2023-08-19 06:00:00
2455,52,56,50,2023-08-19 06:00:00
2456,44,40,43,2023-08-19 06:00:00
2457,39,61,38,2023-08-19 06:00:00
2458,60,32,57,2023-08-19 06:00:00
2459,47,59,46,2023-08-19 06:00:00
2460,62,53,59,2023-08-19 06:00:00
2461,58,35,55,2023-08-20 06:00:00
2462,37,49,36,2023-08-21 06:00:00
2463,50,42,49,2023-08-24 06:00:00
2464,46,47,45,2023-08-24 06:00:00
2465,45,58,44,2023-08-25 06:00:00
2466,53,40,51,2023-08-25 06:00:00
2467,34,39,33,2023-08-25 06:00:00
2468,59,43,56,2023-08-26 06:00:00
2469,33,31,32,2023-08-26 06:00:00
2470,36,57,35,2023-08-26 06:00:00
2471,44,48,43,2023-08-26 06:00:00
2472,61,41,58,2023-08-26 06:00:00
2473,32,38,31,2023-08-26 06:00:00
2474,62,60,59,2023-08-26 06:00:00
2475,51,52,50,2023-08-26 06:00:00
2476,56,49,54,2023-08-26 06:00:00
2477,37,55,36,2023-08-26 06:00:00
2478,35,54,34,2023-08-27 06:00:00
2479,32,39,31,2023-09-08 07:20:00
2480,50,34,49,2023-09-10 12:00:00
2481,49,54,48,2023-09-10 12:00:00
2482,38,55,37,2023-09-10 12:00:00
2483,47,61,46,2023-09-10 12:00:00
2484,62,56,59,2023-09-10 12:00:00
2485,35,53,34,2023-09-10 12:00:00
2486,42,45,41,2023-09-10 12:00:00
2487,37,60,36,2023-09-10 12:00:00
2488,59,44,56,2023-09-10 03:25:00
2489,36,31,35,2023-09-10 03:25:00
2490,58,41,55,2023-09-10 03:25:00
2491,40,46,39,2023-09-10 03:25:00
2492,48,57,47,2023-09-10 03:25:00
2493,51,33,50,2023-09-11 07:20:00
2494,52,43,50,2023-09-12 07:15:00
2495,46,62,45,2023-09-15 07:15:00
2496,50,44,49,2023-09-17 12:00:00
2497,43,31,42,2023-09-17 12:00:00
2498,55,49,53,2023-09-17 12:00:00
2499,39,48,38,2023-09-17 12:00:00
2500,54,47,52,2023-09-17 12:00:00
2501,61,32,58,2023-09-17 12:00:00
2502,56,59,54,2023-09-17 12:00:00
2503,53,58,51,2023-09-17 12:00:00
2504,60,51,57,2023-09-17 03:05:00
2505,57,45,55,2023-09-17 03:05:00
2506,33,52,32,2023-09-17 03:25:00
2507,36,37,35,2023-09-17 03:25:00
2508,40,41,39,2023-09-18 07:20:00
2509,34,35,33,2023-09-18 06:15:00
2510,42,38,41,2023-09-19 07:15:00
2511,45,51,44,2023-09-22 07:15:00
2512,49,47,48,2023-09-24 12:00:00
2513,38,53,37,2023-09-24 12:00:00
2514,39,50,38,2023-09-24 12:00:00
2515,44,35,43,2023-09-24 12:00:00
2516,61,54,58,2023-09-24 12:00:00
2517,41,36,40,2023-09-24 12:00:00
2518,62,58,59,2023-09-24 12:00:00
2519,52,40,50,2023-09-24 12:00:00
2520,37,43,36,2023-09-24 12:00:00
2521,48,34,47,2023-09-24 03:05:00
2522,60,33,57,2023-09-24 03:25:00
2523,32,59,31,2023-09-24 03:25:00
2524,31,42,30,2023-09-25 07:20:00
2525,56,46,54,2023-09-25 06:15:00
2526,55,57,53,2023-09-26 07:15:00
2527,44,39,43,2023-09-29 07:15:00
2528,61,50,58,2023-10-01 08:30:00
2529,43,41,42,2023-10-01 12:00:00
2530,34,62,33,2023-10-01 12:00:00
2531,59,36,56,2023-10-01 12:00:00
2532,38,49,37,2023-10-01 12:00:00
2533,54,42,52,2023-10-01 12:00:00
2534,47,57,46,2023-10-01 12:00:00
2535,35,56,34,2023-10-01 12:00:00
2536,46,37,45,2023-10-01 12:00:00
2537,53,55,51,2023-10-01 12:00:00
2538,58,31,55,2023-10-01 03:05:00
2539,33,40,32,2023-10-01 03:25:00
2540,45,60,44,2023-10-01 03:25:00
2541,52,32,50,2023-10-02 07:20:00
2542,51,48,50,2023-10-03 07:15:00
2543,37,59,36,2023-10-06 07:15:00
2544,43,61,42,2023-10-08 08:30:00
2545,50,54,49,2023-10-08 12:00:00
2546,39,34,38,2023-10-08 12:00:00
2547,47,53,46,2023-10-08 12:00:00
2548,41,51,40,2023-10-08 12:00:00
2549,40,35,39,2023-10-08 12:00:00
2550,42,49,41,2023-10-08 12:00:00
2551,60,55,57,2023-10-08 03:05:00
2552,57,46,55,2023-10-08 03:05:00
2553,36,52,35,2023-10-08 03:25:00
2554,62,32,59,2023-10-08 03:25:00
2555,45,33,44,2023-10-09 07:20:00
2556,31,44,30,2023-10-10 07:15:00
2557,32,36,31,2023-10-13 07:15:00
2558,53,49,51,2023-10-15 08:30:00
2559,50,37,49,2023-10-15 12:00:00
2560,59,62,56,2023-10-15 12:00:00
2561,55,48,53,2023-10-15 12:00:00
2562,38,45,37,2023-10-15 12:00:00
2563,54,35,52,2023-10-15 12:00:00
2564,61,47,58,2023-10-15 12:00:00
2565,41,34,40,2023-10-15 12:00:00
2566,56,39,54,2023-10-15 12:00:00
2567,31,40,30,2023-10-15 03:05:00
2568,57,60,55,2023-10-15 03:25:00
2569,52,46,50,2023-10-15 03:25:00
2570,43,51,42,2023-10-16 07:20:00
2571,58,33,55,2023-10-17 07:15:00
2572,35,61,34,2023-10-20 07:15:00
2573,49,39,48,2023-10-22 12:00:00
2574,59,31,56,2023-10-22 12:00:00
2575,47,38,46,2023-10-22 12:00:00
2576,40,43,39,2023-10-22 12:00:00
2577,51,37,50,2023-10-22 12:00:00
2578,56,50,54,2023-10-22 12:00:00
2579,57,42,55,2023-10-22 03:05:00
2580,48,60,47,2023-10-22 03:05:00
2581,36,44,35,2023-10-22 03:25:00
2582,32,58,31,2023-10-22 03:25:00
